URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/entformula-additive,4.0.1,draft,"2.16.840.1.113883.4.642.3.392",EnteralFormulaAdditiveTypeCode,Enteral Formula Additive Type Code,"EnteralFormulaAdditiveType: Codes for the type of modular component such as protein, carbohydrate or fiber to be provided in addition to or mixed with the base formula. This value set is provided as a suggestive example.","StructureDefinition/PTNutritionOrder","THO"
http://hl7.org/fhir/ValueSet/entformula-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.391",EnteralFormulaTypeCodes,Enteral Formula Type Codes,"EnteralFormulaType : Codes for type of enteral formula to be administered to patient.  This value set is composed of SNOMED CT (US Extension) Concepts from SCTID 470581016 (Enteral+supplement feeds hierarchy (product)) and is provided as a suggestive example.","StructureDefinition/PTNutritionOrder","SCT"
http://hl7.org/fhir/ValueSet/event-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.109",EventStatus,EventStatus,"Codes identifying the lifecycle stage of an event.","StructureDefinition/PTProcedure","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/event-timing,4.0.1,active,"2.16.840.1.113883.4.642.3.75",EventTiming,EventTiming,"Real world event relating to the schedule.","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTMedicationDispense,StructureDefinition/PTServiceRequest","THO (V3),hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/filter-operator,4.0.1,active,"2.16.840.1.113883.4.642.3.478",FilterOperator,FilterOperator,"The kind of operation to perform as a part of a property based filter.","StructureDefinition/PTCodeSystem","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/fm-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.592",FinancialResourceStatusCodes,Financial Resource Status Codes,"This value set includes Status codes.","StructureDefinition/PTCoverage","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/food-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.384",FoodTypeCodes,Food Type Codes,"This value set represents codes for types of foods and is provided as a suggestive example. It include codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 255620007 (Foods (substance)).","StructureDefinition/PTNutritionOrder","SCT"
http://hl7.org/fhir/ValueSet/formatcodes,4.0.1,active,"1.3.6.1.4.1.19376.1.2.7.1",DocumentReferenceFormatCodeSet,DocumentReference Format Code Set,"The value set is defined to be the set of format codes defined by the IHE Technical Framework, and also including additional format codes defined by the    HL7. The value set is listed in HITSP C80 Table 2-153 Format Code Value Set Definition,    with additions published later by IHE as published    at http://wiki.ihe.net/index.php?title=IHE_Format_Codes   and with additions published later by HL7 as published at https://confluence.hl7.org/display/SD/Format+Codes+for+IHE+XDS.   This is the code specifying the technical format of the document. Along with the typeCode,    it should provide sufficient information to allow any potential document consumer to know    if it will be able to process the document. The code shall be sufficiently specific to    ensure processing/display by identifying a document encoding, structure and template. The actual list of codes here is incomplete","StructureDefinition/PTDocumentReference","Other"
http://hl7.org/fhir/ValueSet/goal-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.275",GoalCategory,Goal category,"Example codes for grouping goals to use for filtering or presentation.","StructureDefinition/PTPlanDefinition","THO"
http://hl7.org/fhir/ValueSet/goal-priority,4.0.1,draft,"2.16.840.1.113883.4.642.3.273",GoalPriority,Goal priority,"Indicates the level of importance associated with reaching or sustaining a goal.","StructureDefinition/PTPlanDefinition","THO"
http://hl7.org/fhir/ValueSet/goal-start-event,4.0.1,draft,"2.16.840.1.113883.4.642.3.279",GoalStartEvent,Goal start event,"Identifies types of events that might trigger the start of a goal.","StructureDefinition/PTPlanDefinition","SCT"
http://hl7.org/fhir/ValueSet/http-verb,4.0.1,active,"2.16.840.1.113883.4.642.3.624",HTTPVerb,HTTPVerb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","StructureDefinition/7a57737f-db44-48cb-a2e0-9975a4d0d521","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/PTCondition,StructureDefinition/PTTask,StructureDefinition/4d7bbcc0-ea7b-4fbe-b998-07e5fdc77d94,StructureDefinition/PTDocumentReference,StructureDefinition/c56e2fb3-2322-4e99-931c-50d99668edfa,StructureDefinition/PTLocation,StructureDefinition/PTCodeSystem,StructureDefinition/PTSpecimen,StructureDefinition/PTCarePlan,StructureDefinition/PTDiagnosticReportRadiology,StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTLocationMF,StructureDefinition/7a57737f-db44-48cb-a2e0-9975a4d0d521,StructureDefinition/PTDiagnosticReportLaboratory,StructureDefinition/d20e6bbe-dfd8-4df7-8060-9446ceb892f0,StructureDefinition/PTCoverage,StructureDefinition/ac7bcb60-c472-44c2-8a98-d412e8645c6d,StructureDefinition/PTMedicationDispense,StructureDefinition/PTEncounter,StructureDefinition/PTProcedure,StructureDefinition/PTAppointment,StructureDefinition/PTObservationVitalSigns","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/PTCondition,StructureDefinition/PTTask,StructureDefinition/4d7bbcc0-ea7b-4fbe-b998-07e5fdc77d94,StructureDefinition/PTDocumentReference,StructureDefinition/c56e2fb3-2322-4e99-931c-50d99668edfa,StructureDefinition/PTPractitionerRole,StructureDefinition/PTCarePlan,StructureDefinition/52d49cef-b06f-4aa7-859d-26a002df32c1,StructureDefinition/PTDiagnosticReportRadiology,StructureDefinition/PTDiagnosticReportLaboratory,StructureDefinition/PTCoverage,StructureDefinition/ac7bcb60-c472-44c2-8a98-d412e8645c6d,StructureDefinition/PTEncounter,StructureDefinition/PTProcedure,StructureDefinition/6e9480b2-6dc1-4fff-a828-6aa231411647,StructureDefinition/PTLocation,StructureDefinition/PTCodeSystem,StructureDefinition/PTSpecimen,StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTLocationMF,StructureDefinition/d20e6bbe-dfd8-4df7-8060-9446ceb892f0,StructureDefinition/7a57737f-db44-48cb-a2e0-9975a4d0d521,StructureDefinition/PTMedicationDispense,StructureDefinition/PTAppointment,StructureDefinition/PTObservationVitalSigns,StructureDefinition/176c7c2b-865c-4942-9bd6-cfaa04678d10","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/iso3166-1-2,4.0.1,active,,Iso3166-1-2,Iso 3166 Part 1: 2 Letter Codes,"This value set defines the ISO 3166 Part 1 2-letter codes","StructureDefinition/a4126b30-e00e-451a-830c-4db050c60cdf,StructureDefinition/ac7bcb60-c472-44c2-8a98-d412e8645c6d,StructureDefinition/63310252-7722-4031-8f01-a2c642d0f2a7,StructureDefinition/52d49cef-b06f-4aa7-859d-26a002df32c1,StructureDefinition/176c7c2b-865c-4942-9bd6-cfaa04678d10","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/issue-severity,4.0.1,active,"2.16.840.1.113883.4.642.3.408",IssueSeverity,IssueSeverity,"How the issue affects the success of the action.","StructureDefinition/PTOperationOutcome","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/issue-type,4.0.1,active,"2.16.840.1.113883.4.642.3.410",IssueType,IssueType,"A code that describes the type of issue.","StructureDefinition/PTOperationOutcome","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/jurisdiction,4.0.1,active,"2.16.840.1.113883.4.642.3.48",Jurisdiction ValueSet,Jurisdiction,"This value set defines a base set of codes for country, country subdivision and region    for indicating where a resource is intended to be used.             Note: The codes for countries and country subdivisions are taken from    [ISO 3166](https://www.iso.org/iso-3166-country-codes.html)    while the codes for ""supra-national"" regions are from    [UN Standard country or area codes for statistical use (M49)](http://unstats.un.org/unsd/methods/m49/m49.htm).","StructureDefinition/PTPlanDefinition,StructureDefinition/PTCodeSystem,StructureDefinition/PTActivityDefinition","hl7.terminology.r4,Other"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/PTPlanDefinition,StructureDefinition/PTMedicationAdministration,StructureDefinition/PTInventoryReportBasic,StructureDefinition/PTCondition,StructureDefinition/PTTask,StructureDefinition/4d7bbcc0-ea7b-4fbe-b998-07e5fdc77d94,StructureDefinition/PTDocumentReference,StructureDefinition/c56e2fb3-2322-4e99-931c-50d99668edfa,StructureDefinition/dc90ae74-e9fc-47fc-b8ff-963588bf26be,StructureDefinition/PTPractitionerRole,StructureDefinition/PTCarePlan,StructureDefinition/52d49cef-b06f-4aa7-859d-26a002df32c1,StructureDefinition/PTDiagnosticReportRadiology,StructureDefinition/PTDiagnosticReportLaboratory,StructureDefinition/PTCoverage,StructureDefinition/ac7bcb60-c472-44c2-8a98-d412e8645c6d,StructureDefinition/PTDeviceDefinition,StructureDefinition/PTEncounter,StructureDefinition/PTProcedure,StructureDefinition/PTServiceRequest,StructureDefinition/PTNutritionOrder,StructureDefinition/PTOperationOutcome,StructureDefinition/6e9480b2-6dc1-4fff-a828-6aa231411647,StructureDefinition/PTLocation,StructureDefinition/PTCodeSystem,StructureDefinition/PTObservationRadiology,StructureDefinition/PTSpecimen,StructureDefinition/PTObservationLaboratory,StructureDefinition/PTDevice,StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTLocationMF,StructureDefinition/d20e6bbe-dfd8-4df7-8060-9446ceb892f0,StructureDefinition/7a57737f-db44-48cb-a2e0-9975a4d0d521,StructureDefinition/PTRequestGroup,StructureDefinition/PTLocationWarehouse,StructureDefinition/PTActivityDefinition,StructureDefinition/PTMedicationDispense,StructureDefinition/PTAppointment,StructureDefinition/PTObservationVitalSigns,StructureDefinition/176c7c2b-865c-4942-9bd6-cfaa04678d10","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/176c7c2b-865c-4942-9bd6-cfaa04678d10","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.330",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/PTLocationMF,StructureDefinition/PTLocation,StructureDefinition/PTLocationWarehouse","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/PTLocationMF,StructureDefinition/PTLocation,StructureDefinition/PTLocationWarehouse,StructureDefinition/PTEncounter","THO"
http://hl7.org/fhir/ValueSet/location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.332",LocationStatus,LocationStatus,"Indicates whether the location is still in use.","StructureDefinition/PTLocationMF,StructureDefinition/PTLocation,StructureDefinition/PTLocationWarehouse","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/manifestation-or-symptom,4.0.1,draft,"2.16.840.1.113883.4.642.3.169",ManifestationAndSymptomCodes,Manifestation and Symptom Codes,"Example value set for Manifestation and Symptom codes.","StructureDefinition/PTCondition","SCT"
http://hl7.org/fhir/ValueSet/marital-status,4.0.1,active,"2.16.840.1.113883.4.642.3.29",Marital Status Codes,MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person.","StructureDefinition/176c7c2b-865c-4942-9bd6-cfaa04678d10","THO (V3)"
http://hl7.org/fhir/ValueSet/med-admin-perform-function,4.0.1,draft,"2.16.840.1.113883.4.642.3.349",MedicationAdministration Performer Function Codes,Medication administration  performer  function  codes,"MedicationAdministration Performer Function Codes","StructureDefinition/PTMedicationAdministration","THO"
http://hl7.org/fhir/ValueSet/medication-admin-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.347",MedicationAdministration Category Codes,Medication administration  category  codes,"MedicationAdministration Category Codes","StructureDefinition/PTMedicationAdministration","THO"
http://hl7.org/fhir/ValueSet/medication-admin-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.340",MedicationAdministration Status Codes,Medication administration  status  codes,"MedicationAdministration Status Codes","StructureDefinition/PTMedicationAdministration","THO"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/dc90ae74-e9fc-47fc-b8ff-963588bf26be,StructureDefinition/PTMedicationDispense,StructureDefinition/PTServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/medication-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.375",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/PTMedicationAdministration,StructureDefinition/c56e2fb3-2322-4e99-931c-50d99668edfa,StructureDefinition/PTActivityDefinition,StructureDefinition/dc90ae74-e9fc-47fc-b8ff-963588bf26be,StructureDefinition/PTCarePlan","SCT"
http://hl7.org/fhir/ValueSet/medication-form-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.374",SNOMEDCTFormCodes,SNOMED CT Form Codes,"This value set includes all dose form codes from SNOMED CT - provided as an exemplar.","StructureDefinition/c56e2fb3-2322-4e99-931c-50d99668edfa,StructureDefinition/dc90ae74-e9fc-47fc-b8ff-963588bf26be","SCT"
http://hl7.org/fhir/ValueSet/medication-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.376",Medication Status Codes,Medication  status  codes,"Medication Status Codes","StructureDefinition/c56e2fb3-2322-4e99-931c-50d99668edfa","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationdispense-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.1314",MedicationDispense Category Codes,Medication dispense  category  codes,"MedicationDispense Category Codes","StructureDefinition/PTMedicationDispense","THO"
http://hl7.org/fhir/ValueSet/medicationdispense-performer-function,4.0.1,draft,"2.16.840.1.113883.4.642.3.1318",MedicationDispense Performer Function Codes,Medication dispense  performer  function  codes,"MedicationDispense Performer Function Codes","StructureDefinition/PTMedicationDispense","THO"
http://hl7.org/fhir/ValueSet/medicationdispense-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1312",MedicationDispense Status Codes,Medication dispense  status  codes,"MedicationDispense Status Codes","StructureDefinition/PTMedicationDispense","THO"
http://hl7.org/fhir/ValueSet/medicationdispense-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1316",MedicationDispense Status Reason Codes,Medication dispense  status  reason  codes,"MedicationDispense Status Codes","StructureDefinition/PTMedicationDispense","THO"
http://hl7.org/fhir/ValueSet/medicationknowledge-characteristic,4.0.1,draft,"2.16.840.1.113883.4.642.3.1337",medicationKnowledge Characteristic Codes,Medication knowledge  characteristic  codes,"MedicationKnowledge Characteristic Codes","StructureDefinition/dc90ae74-e9fc-47fc-b8ff-963588bf26be","THO"
http://hl7.org/fhir/ValueSet/medicationknowledge-package-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.1339",medicationKnowledge Package Type Codes,Medication knowledge  package  type  codes,"MedicationKnowledge Package Type Codes","StructureDefinition/dc90ae74-e9fc-47fc-b8ff-963588bf26be","THO"
http://hl7.org/fhir/ValueSet/medicationknowledge-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1335",MedicationKnowledge Status Codes,Medication knowledge  status  codes,"MedicationKnowledge Status Codes","StructureDefinition/dc90ae74-e9fc-47fc-b8ff-963588bf26be","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-course-of-therapy,4.0.1,draft,"2.16.840.1.113883.4.642.3.1326",medicationRequest Course of Therapy Codes,Medication request  course of  therapy  codes,"MedicationRequest Course of Therapy Codes","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b","THO"
http://hl7.org/fhir/ValueSet/medicationrequest-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.1321",medicationRequest Intent,Medication request  intent,"MedicationRequest Intent Codes","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.1320",medicationrequest Status,Medicationrequest  status,"MedicationRequest Status Codes","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/medicationrequest-status-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.1324",medicationRequest Status Reason Codes,Medication request  status  reason  codes,"MedicationRequest Status Reason Codes","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b","THO"
http://hl7.org/fhir/ValueSet/message-events,4.0.1,active,"2.16.840.1.113883.4.642.3.26",MessageEvent,MessageEvent,"One of the message events defined as part of this version of FHIR.","StructureDefinition/4d7bbcc0-ea7b-4fbe-b998-07e5fdc77d94","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/message-reason-encounter,4.0.1,draft,"2.16.840.1.113883.4.642.3.378",ExampleMessageReasonCodes,Example Message Reason Codes,"Example Message Reasons. These are the set of codes that might be used an updating an encounter using admin-update.","StructureDefinition/4d7bbcc0-ea7b-4fbe-b998-07e5fdc77d94","THO"
http://hl7.org/fhir/ValueSet/mimetypes,4.0.1,active,"2.16.840.1.113883.4.642.3.1024",Mime Types,MimeType,"This value set includes all possible codes from BCP-13 (http://tools.ietf.org/html/bcp13)","StructureDefinition/PTDiagnosticReportLaboratory,StructureDefinition/PTDocumentReference,StructureDefinition/PTDiagnosticReportRadiology","Other"
http://hl7.org/fhir/ValueSet/modified-foodtype,4.0.1,draft,"2.16.840.1.113883.4.642.3.388",TextureModifiedFoodTypeCodes,Texture Modified Food Type Codes,"TextureModifiedFoodType: Codes for types of foods that are texture-modified. This value set is composed SNOMED CT Concepts from SCTID 255620007 Foods (substance) and is provided as a suggestive example.","StructureDefinition/PTNutritionOrder","SCT"
http://hl7.org/fhir/ValueSet/name-use,4.0.1,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/ac7bcb60-c472-44c2-8a98-d412e8645c6d,StructureDefinition/52d49cef-b06f-4aa7-859d-26a002df32c1","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/nutrient-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.386",NutrientModifierCodes,Nutrient Modifier Codes,"NutrientModifier :  Codes for types of nutrients that are being modified such as carbohydrate or sodium.  This value set includes codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 226355009 (Nutrients(substance)), and the concepts for Sodium, Potassium and Fluid. This is provided as a suggestive example.","StructureDefinition/PTNutritionOrder","SCT"
http://hl7.org/fhir/ValueSet/observation-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.403",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/PTObservationRadiology,StructureDefinition/PTObservationVitalSigns,StructureDefinition/PTObservationLaboratory","THO"
http://hl7.org/fhir/ValueSet/observation-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.396",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/PTPlanDefinition,StructureDefinition/PTObservationRadiology,StructureDefinition/PTObservationVitalSigns,StructureDefinition/PTObservationLaboratory","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/PTObservationRadiology,StructureDefinition/PTObservationVitalSigns,StructureDefinition/PTObservationLaboratory","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,4.0.1,draft,"2.16.840.1.113883.4.642.3.395",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/PTObservationRadiology,StructureDefinition/PTObservationVitalSigns,StructureDefinition/PTObservationLaboratory","SCT"
http://hl7.org/fhir/ValueSet/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.3.400",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","StructureDefinition/PTObservationRadiology,StructureDefinition/PTObservationVitalSigns,StructureDefinition/PTObservationLaboratory","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/operation-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.3.412",OperationOutcomeCodes,Operation Outcome Codes,"Operation Outcome codes used by FHIR test servers (see Implementation file translations.xml)","StructureDefinition/PTOperationOutcome","THO"
http://hl7.org/fhir/ValueSet/organization-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.414",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","StructureDefinition/6e9480b2-6dc1-4fff-a828-6aa231411647","THO"
http://hl7.org/fhir/ValueSet/participant-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.152",ParticipantRoles,Participant Roles,"Roles of participants that may be included in a care team.  Defined as: Is a Person, Healthcare professional (occupation) or Healthcare related organization (qualifier value).","StructureDefinition/PTServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/participantrequired,4.0.1,draft,"2.16.840.1.113883.4.642.3.488",ParticipantRequired,ParticipantRequired,"Is the Participant required to attend the appointment.","StructureDefinition/PTAppointment","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/participationstatus,4.0.1,draft,"2.16.840.1.113883.4.642.3.486",ParticipationStatus,ParticipationStatus,"The Participation status of an appointment.","StructureDefinition/PTAppointment","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/patient-contactrelationship,4.0.1,active,"2.16.840.1.113883.4.642.3.1130",PatientContactRelationship,Patient Contact Relationship ,"The nature of the relationship between the patient and the contact person.","StructureDefinition/176c7c2b-865c-4942-9bd6-cfaa04678d10","THO (V2)"
http://hl7.org/fhir/ValueSet/performer-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.433",ProcedurePerformerRoleCodes,Procedure Performer Role Codes,"This example value set defines the set of codes that can be used to indicate a role of a procedure performer.","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTTask,StructureDefinition/PTProcedure","SCT"
http://hl7.org/fhir/ValueSet/plan-definition-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.797",PlanDefinitionType,PlanDefinitionType,"The type of PlanDefinition.","StructureDefinition/PTPlanDefinition","THO"
http://hl7.org/fhir/ValueSet/practitioner-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.439",PractitionerRole,Practitioner role,"This example value set defines a set of codes that can be used to indicate the role of a Practitioner.","StructureDefinition/PTTask,StructureDefinition/PTPractitionerRole,StructureDefinition/MedicationParticipant","SCT,THO"
http://hl7.org/fhir/ValueSet/procedure-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.430",ProcedureCategoryCodes(SNOMEDCT),Procedure Category Codes (SNOMED CT),"Procedure Category code: A selection of relevant SNOMED CT codes.","StructureDefinition/PTProcedure","SCT"
http://hl7.org/fhir/ValueSet/procedure-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.427",ProcedureCodes(SNOMEDCT),Procedure Codes (SNOMED CT),"Procedure Code: All SNOMED CT procedure codes.","StructureDefinition/PTActivityDefinition,StructureDefinition/PTProcedure,StructureDefinition/PTCarePlan,StructureDefinition/PTServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/procedure-followup,4.0.1,draft,"2.16.840.1.113883.4.642.3.429",ProcedureFollowUpCodes(SNOMEDCT),Procedure Follow up Codes (SNOMED CT),"Procedure follow up codes: A selection of SNOMED CT codes relevant to procedure follow up.","StructureDefinition/PTProcedure","SCT"
http://hl7.org/fhir/ValueSet/procedure-not-performed-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.431",ProcedureNotPerformedReason(SNOMED-CT),Procedure Not Performed Reason (SNOMED-CT),"Situation codes describing the reason that a procedure, which might otherwise be expected, was not performed, or a procedure that was started and was not completed. Consists of SNOMED CT codes, children of procedure contraindicated (183932001), procedure discontinued (416406003), procedure not done (416237000), procedure not indicated (428119001), procedure not offered (416064006), procedure not wanted (416432009), procedure refused (183944003), and procedure stopped (394908001).","StructureDefinition/PTProcedure","SCT"
http://hl7.org/fhir/ValueSet/procedure-outcome,4.0.1,draft,"2.16.840.1.113883.4.642.3.428",ProcedureOutcomeCodes(SNOMEDCT),Procedure Outcome Codes (SNOMED CT),"Procedure Outcome code: A selection of relevant SNOMED CT codes.","StructureDefinition/PTProcedure","SCT"
http://hl7.org/fhir/ValueSet/procedure-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.432",ProcedureReasonCodes,Procedure Reason Codes,"This example value set defines the set of codes that can be used to indicate a reason for a procedure.","StructureDefinition/PTProcedure,StructureDefinition/PTServiceRequest","SCT"
http://hl7.org/fhir/ValueSet/publication-status,4.0.1,active,"2.16.840.1.113883.4.642.3.3",PublicationStatus,PublicationStatus,"The lifecycle status of an artifact.","StructureDefinition/PTPlanDefinition,StructureDefinition/PTCodeSystem,StructureDefinition/PTActivityDefinition","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.3.59",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","StructureDefinition/17e19b6f-8e82-4c55-948e-85e02764fc9b,StructureDefinition/PTMedicationAdministration,StructureDefinition/PTMedicationDispense,StructureDefinition/PTSpecimen,StructureDefinition/PTEncounter,StructureDefinition/PTObservationVitalSigns,StructureDefinition/PTObservationLaboratory,StructureDefinition/PTServiceRequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/reaction-event-severity,4.0.1,draft,"2.16.840.1.113883.4.642.3.135",AllergyIntoleranceSeverity,AllergyIntoleranceSeverity,"Clinical assessment of the severity of a reaction event as a whole, potentially considering multiple different manifestations.","StructureDefinition/d20e6bbe-dfd8-4df7-8060-9446ceb892f0","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/reason-medication-given-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.344",ReasonMedicationGivenCodes,Reason Medication Given Codes,"This value set is provided as an example. The value set to instantiate this attribute should be drawn from a robust terminology code system that consists of or contains concepts to support the medication process.","StructureDefinition/PTMedicationAdministration","THO"
http://hl7.org/fhir/ValueSet/reason-medication-not-given-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.342",SNOMEDCTReasonMedicationNotGivenCodes,SNOMED CT Reason Medication Not Given Codes,"This value set includes all medication refused, medication not administered, and non-administration of necessary drug or medicine codes from SNOMED CT - provided as an exemplar value set.","StructureDefinition/PTMedicationAdministration","SCT"
